Tick,Total_Output,Total_Profit,Total_Capital,Total_Labor,Total_Debt,Total_Tax_Revenue,Price_Level,Bankruptcies,Gini_Coefficient,Agri_Output,Mfg_Output,Svc_Output,Agri_Profit,Mfg_Profit,Svc_Profit,Agri_Price_Multiplier,Mfg_Price_Multiplier,Svc_Price_Multiplier,State_Odisha,State_Telangana,State_Maharashtra,State_Delhi,State_Kerala,State_Karnataka,State_Punjab,State_Haryana,State_Uttar Pradesh,State_Gujarat,State_West Bengal,State_Himachal Pradesh,State_Tamil Nadu,State_Madhya Pradesh,State_Andhra Pradesh,State_Bihar,State_Chandigarh,State_Jharkhand,State_Assam,State_Rajasthan,State_Uttarakhand,State_Goa,State_Meghalaya,State_Puducherry,State_Chattisgarh,State_Lakshadweep,State_Andaman & Nicobar,State_Jammu & Kashmir,State_Tripura,State_Dadra & Nagar Haveli,State_Daman and Diu,State_Nagaland,State_Arunachal Pradesh,State_Manipur
0,1573672.4785391702,-1588962.9434284389,4571930.606553587,14531900.0,4125658.929464675,-110850127.7483402,1.04,0.0,0.7212900102932527,231531.11301014948,527459.2765435189,814682.088985502,-103979.69415114915,-790464.180008321,-694519.0692689688,1.0,1.0,1.0,182.69671022411006,1151.0695753540183,3538.2691424687314,2935.060534764975,165.55965994270812,991.2403699669132,216.53370577381637,544.1669992392916,837.9822776134924,1828.6491381343978,797.3338728041642,71.35189493662703,973.8396058037217,266.07076186395096,182.16458336050763,157.12149534180486,26.293041100738144,118.23625126778866,71.08293350844386,378.37914052690377,42.94802622971806,35.516280103516486,29.166148040087574,6.541442416056229,126.10112201618739,0.05062004015018963,0.7786519496681318,33.81584308909563,9.420488399598506,9.658061397220031,2.155624038701587,0.711488346642317,4.337103981523461,2.4221913464315157
1,1434001.1990741617,-1404404.896112074,4200009.972199821,11182300.0,3997391.3106193426,-110872543.95062733,1.0816000000000001,0.0,0.7138322643254643,225969.1483284053,424785.76710300747,783246.2836427488,-101323.55218870565,-623919.3227648697,-679162.0211584981,1.0246138232714002,1.241706566914267,1.0401352754545485,171.76661658544194,666.3752684372221,3168.9857226922245,2767.234187030004,157.48471035255022,893.8222319651948,191.89491212044132,488.3704503014242,770.261740747537,1839.3803992699845,803.7831463267971,62.0731975557605,1047.3155287864736,236.90586853664325,154.75123308324945,140.35585348219385,26.742045147533336,93.38644722400815,66.41888406961247,348.25050769475297,34.586453159159376,29.568798273158812,26.277372916228945,6.8820622334448736,93.62607251899006,0.05168453705669018,1.153299583640404,28.435227565928717,8.238397949185162,7.354201859837914,2.277250737451766,0.6230063994957966,2.7995866388576864,2.579624960132643
